short_title,title,code or value,description,count,Lookup,Column
URDPHGLC,URDPHGLC - Phenylglyoxylic acid comment code,.,Missing,170,URDPHGLC_.,URDPHGLC_Missing
URXPMA,URXPMA - N-acetyl-S-(phenyl)-L-cysteine(ng/mL),0.424 to 28.3,Range of Values,2434,URXPMA_0.424 to 28.3,URXPMA_Range of Values
URXPMA,URXPMA - N-acetyl-S-(phenyl)-L-cysteine(ng/mL),.,Missing,171,URXPMA_.,URXPMA_Missing
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,0,At or above the detection limit,909,URDPMALC_0,URDPMALC_At or above the detection limit
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,1,Below lower detection limit,1525,URDPMALC_1,URDPMALC_Below lower detection limit
URDPMALC,URDPMALC - N-acetyl-S-(phenyl)-L-cysteine comt,.,Missing,171,URDPMALC_.,URDPMALC_Missing
URXPMM,URXPMM - N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),2.12 to 20800,Range of Values,2418,URXPMM_2.12 to 20800,URXPMM_Range of Values
URXPMM,URXPMM - N-A-S-(3-hydrxprpl-1-metl)-L-cys(ng/mL),.,Missing,187,URXPMM_.,URXPMM_Missing
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,0,At or above the detection limit,2417,URDPMMLC_0,URDPMMLC_At or above the detection limit
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,1,Below lower detection limit,1,URDPMMLC_1,URDPMMLC_Below lower detection limit
URDPMMLC,URDPMMLC - N-A-S-(3-hydrxprpl-1-metl)-L-cys comt,.,Missing,187,URDPMMLC_.,URDPMMLC_Missing
URXTCV,URXTCV - N-acetyl-S-(trichlorovinyl)-L-cys(ng/mL),2.12,2.12,2486,URXTCV_2.12,URXTCV_2.12
URXTCV,URXTCV - N-acetyl-S-(trichlorovinyl)-L-cys(ng/mL),.,Missing,119,URXTCV_.,URXTCV_Missing
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,0,At or above the detection limit,0,URDTCVLC_0,URDTCVLC_At or above the detection limit
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,1,Below lower detection limit,2486,URDTCVLC_1,URDTCVLC_Below lower detection limit
URDTCVLC,URDTCVLC - N-acetyl-S-(trichlorovinyl)-L-cys comt,.,Missing,119,URDTCVLC_.,URDTCVLC_Missing
URXTTC,URXTTC - 2-thoxothazlidne-4-carbxylic acid(ng/mL),7.9 to 1130,Range of Values,2504,URXTTC_7.9 to 1130,URXTTC_Range of Values
URXTTC,URXTTC - 2-thoxothazlidne-4-carbxylic acid(ng/mL),.,Missing,101,URXTTC_.,URXTTC_Missing
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,0,At or above the detection limit,948,URDTTCLC_0,URDTTCLC_At or above the detection limit
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,1,Below lower detection limit,1556,URDTTCLC_1,URDTTCLC_Below lower detection limit
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,.,Missing,101,URDTTCLC_.,URDTTCLC_Missing
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,7182.03776 to 316913.86472,Range of Values,3189,WTSVS2YR_7182.03776 to 316913.86472,WTSVS2YR_Range of Values
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,0,No Lab Result,258,WTSVS2YR_0,WTSVS2YR_No Lab Result
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,.,Missing,0,WTSVS2YR_.,WTSVS2YR_Missing
LBX2DF,"LBX2DF - Blood 2,5-Dimethylfuran (ng/mL)",0.0078 to 0.78,Range of Values,3187,LBX2DF_0.0078 to 0.78,LBX2DF_Range of Values
LBX2DF,"LBX2DF - Blood 2,5-Dimethylfuran (ng/mL)",.,Missing,260,LBX2DF_.,LBX2DF_Missing
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",0,At or above detection limit,991,LBD2DFLC_0,LBD2DFLC_At or above detection limit
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",1,Below lower detection limit,2196,LBD2DFLC_1,LBD2DFLC_Below lower detection limit
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBD2DFLC_2,LBD2DFLC_Detectable result and exceeds the calibrated range of assay
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",.,Missing,260,LBD2DFLC_.,LBD2DFLC_Missing
LBX4CE,"LBX4CE - Blood 1,1,1,2-Tetrachloroethane (ng/mL)",0.0283,0.0283,3129,LBX4CE_0.0283,LBX4CE_0.0283
LBX4CE,"LBX4CE - Blood 1,1,1,2-Tetrachloroethane (ng/mL)",.,Missing,318,LBX4CE_.,LBX4CE_Missing
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",0,At or above detection limit,0,LBD4CELC_0,LBD4CELC_At or above detection limit
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",1,Below lower detection limit,3129,LBD4CELC_1,LBD4CELC_Below lower detection limit
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",2,Detectable result and exceeds the calibrated range of assay,0,LBD4CELC_2,LBD4CELC_Detectable result and exceeds the calibrated range of assay
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",.,Missing,318,LBD4CELC_.,LBD4CELC_Missing
LBXV06,LBXV06 - Blood Hexane (ng/mL),0.0863 to 21.5,Range of Values,2926,LBXV06_0.0863 to 21.5,LBXV06_Range of Values
LBXV06,LBXV06 - Blood Hexane (ng/mL),.,Missing,521,LBXV06_.,LBXV06_Missing
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,0,At or above detection limit,67,LBDV06LC_0,LBDV06LC_At or above detection limit
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,1,Below lower detection limit,2859,LBDV06LC_1,LBDV06LC_Below lower detection limit
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDV06LC_2,LBDV06LC_Detectable result and exceeds the calibrated range of assay
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,.,Missing,521,LBDV06LC_.,LBDV06LC_Missing
LBXV07N,LBXV07N - Blood Heptane (ng/mL),0.0707 to 2.65,Range of Values,3085,LBXV07N_0.0707 to 2.65,LBXV07N_Range of Values
LBXV07N,LBXV07N - Blood Heptane (ng/mL),.,Missing,362,LBXV07N_.,LBXV07N_Missing
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,0,At or above detection limit,65,LBDV07LC_0,LBDV07LC_At or above detection limit
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,1,Below lower detection limit,3020,LBDV07LC_1,LBDV07LC_Below lower detection limit
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDV07LC_2,LBDV07LC_Detectable result and exceeds the calibrated range of assay
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,.,Missing,362,LBDV07LC_.,LBDV07LC_Missing
LBXV08N,LBXV08N - Blood Octane (ng/mL),0.0707 to 0.865,Range of Values,3110,LBXV08N_0.0707 to 0.865,LBXV08N_Range of Values
LBXV08N,LBXV08N - Blood Octane (ng/mL),.,Missing,337,LBXV08N_.,LBXV08N_Missing
LBDV08LC,LBDV08LC - Blood Octane Comment Code,0,At or above detection limit,43,LBDV08LC_0,LBDV08LC_At or above detection limit
LBDV08LC,LBDV08LC - Blood Octane Comment Code,1,Below lower detection limit,3067,LBDV08LC_1,LBDV08LC_Below lower detection limit
LBDV08LC,LBDV08LC - Blood Octane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDV08LC_2,LBDV08LC_Detectable result and exceeds the calibrated range of assay
LBDV08LC,LBDV08LC - Blood Octane Comment Code,.,Missing,337,LBDV08LC_.,LBDV08LC_Missing
LBXV1D,"LBXV1D - Blood 1,2-Dichlorobenzene (ng/mL)",0.0177 to 0.0177,Range of Values,3133,LBXV1D_0.0177 to 0.0177,LBXV1D_Range of Values
LBXV1D,"LBXV1D - Blood 1,2-Dichlorobenzene (ng/mL)",.,Missing,314,LBXV1D_.,LBXV1D_Missing
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",0,At or above detection limit,0,LBDV1DLC_0,LBDV1DLC_At or above detection limit
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",1,Below lower detection limit,3133,LBDV1DLC_1,LBDV1DLC_Below lower detection limit
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDV1DLC_2,LBDV1DLC_Detectable result and exceeds the calibrated range of assay
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",.,Missing,314,LBDV1DLC_.,LBDV1DLC_Missing
LBXV2A,"LBXV2A - Blood 1,2-Dichloroethane (ng/mL)",0.0071 to 0.247,Range of Values,3187,LBXV2A_0.0071 to 0.247,LBXV2A_Range of Values
LBXV2A,"LBXV2A - Blood 1,2-Dichloroethane (ng/mL)",.,Missing,260,LBXV2A_.,LBXV2A_Missing
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",0,At or above detection limit,49,LBDV2ALC_0,LBDV2ALC_At or above detection limit
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",1,Below lower detection limit,3138,LBDV2ALC_1,LBDV2ALC_Below lower detection limit
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDV2ALC_2,LBDV2ALC_Detectable result and exceeds the calibrated range of assay
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",.,Missing,260,LBDV2ALC_.,LBDV2ALC_Missing
LBXV3B,"LBXV3B - Blood 1,3-Dichlorobenzene (ng/mL)",0.0177 to 0.0177,Range of Values,3161,LBXV3B_0.0177 to 0.0177,LBXV3B_Range of Values
LBXV3B,"LBXV3B - Blood 1,3-Dichlorobenzene (ng/mL)",.,Missing,286,LBXV3B_.,LBXV3B_Missing
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",0,At or above detection limit,0,LBDV3BLC_0,LBDV3BLC_At or above detection limit
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",1,Below lower detection limit,3161,LBDV3BLC_1,LBDV3BLC_Below lower detection limit
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDV3BLC_2,LBDV3BLC_Detectable result and exceeds the calibrated range of assay
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",.,Missing,286,LBDV3BLC_.,LBDV3BLC_Missing
LBXV4C,LBXV4C - Blood Tetrachloroethene (ng/mL),0.0339 to 16,Range of Values,2958,LBXV4C_0.0339 to 16,LBXV4C_Range of Values
LBXV4C,LBXV4C - Blood Tetrachloroethene (ng/mL),.,Missing,489,LBXV4C_.,LBXV4C_Missing
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,0,At or above detection limit,238,LBDV4CLC_0,LBDV4CLC_At or above detection limit
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,1,Below lower detection limit,2720,LBDV4CLC_1,LBDV4CLC_Below lower detection limit
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDV4CLC_2,LBDV4CLC_Detectable result and exceeds the calibrated range of assay
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,.,Missing,489,LBDV4CLC_.,LBDV4CLC_Missing
LBXVBF,LBXVBF - Blood Bromoform (ng/mL),0.0057 to 0.118,Range of Values,3146,LBXVBF_0.0057 to 0.118,LBXVBF_Range of Values
LBXVBF,LBXVBF - Blood Bromoform (ng/mL),.,Missing,301,LBXVBF_.,LBXVBF_Missing
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,0,At or above detection limit,160,LBDVBFLC_0,LBDVBFLC_At or above detection limit
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,1,Below lower detection limit,2986,LBDVBFLC_1,LBDVBFLC_Below lower detection limit
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVBFLC_2,LBDVBFLC_Detectable result and exceeds the calibrated range of assay
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,.,Missing,301,LBDVBFLC_.,LBDVBFLC_Missing
LBXVBM,LBXVBM - Blood Bromodichloromethane (ng/mL),0.0042 to 0.066,Range of Values,3139,LBXVBM_0.0042 to 0.066,LBXVBM_Range of Values
LBXVBM,LBXVBM - Blood Bromodichloromethane (ng/mL),.,Missing,308,LBXVBM_.,LBXVBM_Missing
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,0,At or above detection limit,386,LBDVBMLC_0,LBDVBMLC_At or above detection limit
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,1,Below lower detection limit,2753,LBDVBMLC_1,LBDVBMLC_Below lower detection limit
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVBMLC_2,LBDVBMLC_Detectable result and exceeds the calibrated range of assay
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,.,Missing,308,LBDVBMLC_.,LBDVBMLC_Missing
LBXVBZ,LBXVBZ - Blood Benzene (ng/mL),0.017 to 6.29,Range of Values,3068,LBXVBZ_0.017 to 6.29,LBXVBZ_Range of Values
LBXVBZ,LBXVBZ - Blood Benzene (ng/mL),.,Missing,379,LBXVBZ_.,LBXVBZ_Missing
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,0,At or above detection limit,1125,LBDVBZLC_0,LBDVBZLC_At or above detection limit
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,1,Below lower detection limit,1943,LBDVBZLC_1,LBDVBZLC_Below lower detection limit
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVBZLC_2,LBDVBZLC_Detectable result and exceeds the calibrated range of assay
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,.,Missing,379,LBDVBZLC_.,LBDVBZLC_Missing
LBXVC6,LBXVC6 - Blood Cyclohexane (ng/mL),0.0141 to 4.06,Range of Values,3000,LBXVC6_0.0141 to 4.06,LBXVC6_Range of Values
LBXVC6,LBXVC6 - Blood Cyclohexane (ng/mL),.,Missing,447,LBXVC6_.,LBXVC6_Missing
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,0,At or above detection limit,55,LBDVC6LC_0,LBDVC6LC_At or above detection limit
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,1,Below lower detection limit,2945,LBDVC6LC_1,LBDVC6LC_Below lower detection limit
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVC6LC_2,LBDVC6LC_Detectable result and exceeds the calibrated range of assay
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,.,Missing,447,LBDVC6LC_.,LBDVC6LC_Missing
LBXVCB,LBXVCB - Blood Chlorobenzene (ng/mL),0.0078 to 0.021,Range of Values,3188,LBXVCB_0.0078 to 0.021,LBXVCB_Range of Values
LBXVCB,LBXVCB - Blood Chlorobenzene (ng/mL),.,Missing,259,LBXVCB_.,LBXVCB_Missing
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,0,At or above detection limit,3,LBDVCBLC_0,LBDVCBLC_At or above detection limit
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,1,Below lower detection limit,3185,LBDVCBLC_1,LBDVCBLC_Below lower detection limit
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVCBLC_2,LBDVCBLC_Detectable result and exceeds the calibrated range of assay
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,.,Missing,259,LBDVCBLC_.,LBDVCBLC_Missing
LBXVCF,LBXVCF - Blood Chloroform (ng/mL),0.0057 to 0.687,Range of Values,3115,LBXVCF_0.0057 to 0.687,LBXVCF_Range of Values
LBXVCF,LBXVCF - Blood Chloroform (ng/mL),.,Missing,332,LBXVCF_.,LBXVCF_Missing
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,0,At or above detection limit,1563,LBDVCFLC_0,LBDVCFLC_At or above detection limit
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,1,Below lower detection limit,1552,LBDVCFLC_1,LBDVCFLC_Below lower detection limit
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVCFLC_2,LBDVCFLC_Detectable result and exceeds the calibrated range of assay
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,.,Missing,332,LBDVCFLC_.,LBDVCFLC_Missing
LBXVCM,LBXVCM - Blood Dibromochloromethane (ng/mL),0.0035 to 0.047,Range of Values,3180,LBXVCM_0.0035 to 0.047,LBXVCM_Range of Values
LBXVCM,LBXVCM - Blood Dibromochloromethane (ng/mL),.,Missing,267,LBXVCM_.,LBXVCM_Missing
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,0,At or above detection limit,339,LBDVCMLC_0,LBDVCMLC_At or above detection limit
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,1,Below lower detection limit,2841,LBDVCMLC_1,LBDVCMLC_Below lower detection limit
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVCMLC_2,LBDVCMLC_Detectable result and exceeds the calibrated range of assay
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,.,Missing,267,LBDVCMLC_.,LBDVCMLC_Missing
LBXVCT,LBXVCT - Blood Carbon Tetrachloride (ng/mL),0.0035 to 0.008,Range of Values,3185,LBXVCT_0.0035 to 0.008,LBXVCT_Range of Values
LBXVCT,LBXVCT - Blood Carbon Tetrachloride (ng/mL),.,Missing,262,LBXVCT_.,LBXVCT_Missing
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,0,At or above detection limit,1,LBDVCTLC_0,LBDVCTLC_At or above detection limit
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,1,Below lower detection limit,3184,LBDVCTLC_1,LBDVCTLC_Below lower detection limit
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVCTLC_2,LBDVCTLC_Detectable result and exceeds the calibrated range of assay
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,.,Missing,262,LBDVCTLC_.,LBDVCTLC_Missing
LBXVDB,"LBXVDB - Blood 1,4-Dichlorobenzene (ng/mL)",0.0283 to 93.2,Range of Values,3156,LBXVDB_0.0283 to 93.2,LBXVDB_Range of Values
LBXVDB,"LBXVDB - Blood 1,4-Dichlorobenzene (ng/mL)",.,Missing,291,LBXVDB_.,LBXVDB_Missing
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",0,At or above detection limit,1355,LBDVDBLC_0,LBDVDBLC_At or above detection limit
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",1,Below lower detection limit,1801,LBDVDBLC_1,LBDVDBLC_Below lower detection limit
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDVDBLC_2,LBDVDBLC_Detectable result and exceeds the calibrated range of assay
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",.,Missing,291,LBDVDBLC_.,LBDVDBLC_Missing
LBXVDE,"LBXVDE - Blood 1,2-Dibromoethane (ng/mL)",0.0106,0.0106,3188,LBXVDE_0.0106,LBXVDE_0.0106
LBXVDE,"LBXVDE - Blood 1,2-Dibromoethane (ng/mL)",.,Missing,259,LBXVDE_.,LBXVDE_Missing
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",0,At or above detection limit,0,LBDVDELC_0,LBDVDELC_At or above detection limit
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",1,Below lower detection limit,3188,LBDVDELC_1,LBDVDELC_Below lower detection limit
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDVDELC_2,LBDVDELC_Detectable result and exceeds the calibrated range of assay
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",.,Missing,259,LBDVDELC_.,LBDVDELC_Missing
LBXVDEE,LBXVDEE - Blood Diethyl Ether (ng/mL),0.0283 to 0.26,Range of Values,3026,LBXVDEE_0.0283 to 0.26,LBXVDEE_Range of Values
LBXVDEE,LBXVDEE - Blood Diethyl Ether (ng/mL),.,Missing,421,LBXVDEE_.,LBXVDEE_Missing
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,0,At or above detection limit,6,LBDVEELC_0,LBDVEELC_At or above detection limit
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,1,Below lower detection limit,3020,LBDVEELC_1,LBDVEELC_Below lower detection limit
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVEELC_2,LBDVEELC_Detectable result and exceeds the calibrated range of assay
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,.,Missing,421,LBDVEELC_.,LBDVEELC_Missing
LBXVDX,"LBXVDX - Blood 1,4-Dioxane (ng/mL)",0.3536 to 0.3536,Range of Values,3100,LBXVDX_0.3536 to 0.3536,LBXVDX_Range of Values
LBXVDX,"LBXVDX - Blood 1,4-Dioxane (ng/mL)",.,Missing,347,LBXVDX_.,LBXVDX_Missing
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",0,At or above detection limit,0,LBDVDXLC_0,LBDVDXLC_At or above detection limit
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",1,Below lower detection limit,3100,LBDVDXLC_1,LBDVDXLC_Below lower detection limit
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0,LBDVDXLC_2,LBDVDXLC_Detectable result and exceeds the calibrated range of assay
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",.,Missing,347,LBDVDXLC_.,LBDVDXLC_Missing
LBXVEA,LBXVEA - Blood Ethyl Acetate (ng/mL),0.1117 to 50.7,Range of Values,3128,LBXVEA_0.1117 to 50.7,LBXVEA_Range of Values
LBXVEA,LBXVEA - Blood Ethyl Acetate (ng/mL),.,Missing,319,LBXVEA_.,LBXVEA_Missing
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,0,At or above detection limit,72,LBDVEALC_0,LBDVEALC_At or above detection limit
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,1,Below lower detection limit,3056,LBDVEALC_1,LBDVEALC_Below lower detection limit
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVEALC_2,LBDVEALC_Detectable result and exceeds the calibrated range of assay
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,.,Missing,319,LBDVEALC_.,LBDVEALC_Missing
LBXVEB,LBXVEB - Blood Ethylbenzene (ng/mL),0.017 to 8.22,Range of Values,3061,LBXVEB_0.017 to 8.22,LBXVEB_Range of Values
LBXVEB,LBXVEB - Blood Ethylbenzene (ng/mL),.,Missing,386,LBXVEB_.,LBXVEB_Missing
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,0,At or above detection limit,1193,LBDVEBLC_0,LBDVEBLC_At or above detection limit
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,1,Below lower detection limit,1868,LBDVEBLC_1,LBDVEBLC_Below lower detection limit
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVEBLC_2,LBDVEBLC_Detectable result and exceeds the calibrated range of assay
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,.,Missing,386,LBDVEBLC_.,LBDVEBLC_Missing
LBXVEC,LBXVEC - Blood Chloroethane (ng/mL),0.0318 to 0.34,Range of Values,3181,LBXVEC_0.0318 to 0.34,LBXVEC_Range of Values
LBXVEC,LBXVEC - Blood Chloroethane (ng/mL),.,Missing,266,LBXVEC_.,LBXVEC_Missing
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,0,At or above detection limit,17,LBDVECLC_0,LBDVECLC_At or above detection limit
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,1,Below lower detection limit,3164,LBDVECLC_1,LBDVECLC_Below lower detection limit
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVECLC_2,LBDVECLC_Detectable result and exceeds the calibrated range of assay
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,.,Missing,266,LBDVECLC_.,LBDVECLC_Missing
LBXVFN,LBXVFN - Blood Furan (ng/mL),0.0177 to 0.373,Range of Values,3188,LBXVFN_0.0177 to 0.373,LBXVFN_Range of Values
LBXVFN,LBXVFN - Blood Furan (ng/mL),.,Missing,259,LBXVFN_.,LBXVFN_Missing
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,0,At or above detection limit,831,LBDVFNLC_0,LBDVFNLC_At or above detection limit
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,1,Below lower detection limit,2357,LBDVFNLC_1,LBDVFNLC_Below lower detection limit
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVFNLC_2,LBDVFNLC_Detectable result and exceeds the calibrated range of assay
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,.,Missing,259,LBDVFNLC_.,LBDVFNLC_Missing
LBXVIPB,LBXVIPB - Blood Isopropylbenzene (ng/mL),0.0283 to 0.172,Range of Values,3189,LBXVIPB_0.0283 to 0.172,LBXVIPB_Range of Values
LBXVIPB,LBXVIPB - Blood Isopropylbenzene (ng/mL),.,Missing,258,LBXVIPB_.,LBXVIPB_Missing
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,0,At or above detection limit,6,LBDVIPLC_0,LBDVIPLC_At or above detection limit
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,1,Below lower detection limit,3183,LBDVIPLC_1,LBDVIPLC_Below lower detection limit
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0,LBDVIPLC_2,LBDVIPLC_Detectable result and exceeds the calibrated range of assay
