short_title,title,code or value,description,count
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,2,ACASI (12 - 17 Yrs),1055
SMAQUEX2,SMAQUEX2 - Questionnaire Mode Flag,.,Missing,0
SMD460  ,SMD460   - # of people who live here smoke tobacco?,0,No one in houseold is a smoker,7601
SMD460  ,SMD460   - # of people who live here smoke tobacco?,1,1 household member is a smoker,1403
SMD460  ,SMD460   - # of people who live here smoke tobacco?,2,2 household members are smokers,849
SMD460  ,SMD460   - # of people who live here smoke tobacco?,3,3 or more household members are smokers,200
SMD460  ,SMD460   - # of people who live here smoke tobacco?,777,Refused,5
SMD460  ,SMD460   - # of people who live here smoke tobacco?,999,Don't know,1
SMD460  ,SMD460   - # of people who live here smoke tobacco?,.,Missing,116
SMD470  ,SMD470   - # of people who smoke inside this home?,0,No one smokes inside the house,1145
SMD470  ,SMD470   - # of people who smoke inside this home?,1,1 household member smokes inside the house,724
SMD470  ,SMD470   - # of people who smoke inside this home?,2,2 household members smoke inside the house,511
SMD470  ,SMD470   - # of people who smoke inside this home?,3,3 or more household members smoke inside the house,72
SMD470  ,SMD470   - # of people who smoke inside this home?,777,Refused,0
SMD470  ,SMD470   - # of people who smoke inside this home?,999,Don't know,0
SMD470  ,SMD470   - # of people who smoke inside this home?,.,Missing,7723
SMD480  ,SMD480   - In past week # days person smoked inside,0,0,98
SMD480  ,SMD480   - In past week # days person smoked inside,1,1,179
SMD480  ,SMD480   - In past week # days person smoked inside,2,2,230
SMD480  ,SMD480   - In past week # days person smoked inside,3,3,49
SMD480  ,SMD480   - In past week # days person smoked inside,4,4,35
SMD480  ,SMD480   - In past week # days person smoked inside,5,5,27
SMD480  ,SMD480   - In past week # days person smoked inside,6,6,7
SMD480  ,SMD480   - In past week # days person smoked inside,7,7,679
SMD480  ,SMD480   - In past week # days person smoked inside,77,Refused,0
SMD480  ,SMD480   - In past week # days person smoked inside,99,Don't know,3
SMD480  ,SMD480   - In past week # days person smoked inside,.,Missing,8868
SMQ681  ,SMQ681   - Smoked tobacco last 5 days?,1,Yes,1321
SMQ681  ,SMQ681   - Smoked tobacco last 5 days?,2,No,5108
SMQ681  ,SMQ681   - Smoked tobacco last 5 days?,7,Refused,1
SMQ681  ,SMQ681   - Smoked tobacco last 5 days?,9,Don't know,0
SMQ681  ,SMQ681   - Smoked tobacco last 5 days?,.,Missing,549
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,1,Cigarettes,1119
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,77,Refused,0
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,99,Don't know,0
SMQ690A,SMQ690A - Used last 5 days - Cigarettes,.,Missing,5860
SMQ710  ,SMQ710   - # days smoked cigarettes last 5 days,1 to 5,Range of Values,1119
SMQ710  ,SMQ710   - # days smoked cigarettes last 5 days,7,Refused,0
SMQ710  ,SMQ710   - # days smoked cigarettes last 5 days,9,Don't know,0
SMQ710  ,SMQ710   - # days smoked cigarettes last 5 days,.,Missing,5860
SMQ720  ,SMQ720   - # cigarettes smoked per day,1 to 50,Range of Values,1118
SMQ720  ,SMQ720   - # cigarettes smoked per day,95,95 or more,0
SMQ720  ,SMQ720   - # cigarettes smoked per day,777,Refused,0
SMQ720  ,SMQ720   - # cigarettes smoked per day,999,Don't know,1
SMQ720  ,SMQ720   - # cigarettes smoked per day,.,Missing,5860
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,1,Today,838
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,2,Yesterday,215
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,3,3 to 5 days ago,66
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,7,Refused,0
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,9,Don't know,0
SMQ725  ,SMQ725   - When did resp. smoke last cigarette?,.,Missing,5860
SMQ690B,SMQ690B - Used last 5 days - Pipes,2,Pipes,22
SMQ690B,SMQ690B - Used last 5 days - Pipes,.,Missing,6957
SMQ740  ,SMQ740   - # days smoked pipe over last 5 days,1 to 5,Range of Values,22
SMQ740  ,SMQ740   - # days smoked pipe over last 5 days,7,Refused,0
SMQ740  ,SMQ740   - # days smoked pipe over last 5 days,9,Don't know,0
SMQ740  ,SMQ740   - # days smoked pipe over last 5 days,.,Missing,6957
SMQ690C,SMQ690C - Used last 5 days - Cigars,3,Cigars or little cigars or cigarilllos,165
SMQ690C,SMQ690C - Used last 5 days - Cigars,.,Missing,6814
SMQ770,SMQ770 - # days smoked cigars over last 5 days,1 to 5,Range of Values,165
SMQ770,SMQ770 - # days smoked cigars over last 5 days,7,Refused,0
SMQ770,SMQ770 - # days smoked cigars over last 5 days,9,Don't know,0
SMQ770,SMQ770 - # days smoked cigars over last 5 days,.,Missing,6814
SMQ690G,"SMQ690G - Used last 5 days - Hookah, water pipes ",7,Water pipes or Hookahs,59
SMQ690G,"SMQ690G - Used last 5 days - Hookah, water pipes ",.,Missing,6920
SMQ845  ,SMQ845   - # days smoked water pipe last 5 days,1 to 5,Range of Values,59
SMQ845  ,SMQ845   - # days smoked water pipe last 5 days,7,Refused,0
SMQ845  ,SMQ845   - # days smoked water pipe last 5 days,9,Don't know,0
SMQ845  ,SMQ845   - # days smoked water pipe last 5 days,.,Missing,6920
SMQ690H,SMQ690H - Used last 5 days - E-cigarettes,8,E-cigarettes,125
SMQ690H,SMQ690H - Used last 5 days - E-cigarettes,.,Missing,6854
SMQ849  ,SMQ849   - # days smoked e-cigarette last 5 days,1 to 5,Range of Values,125
SMQ849  ,SMQ849   - # days smoked e-cigarette last 5 days,7,Refused,0
SMQ849  ,SMQ849   - # days smoked e-cigarette last 5 days,9,Don't know,0
SMQ849  ,SMQ849   - # days smoked e-cigarette last 5 days,.,Missing,6854
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,1,Yes,105
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,2,No,6324
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,7,Refused,0
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,9,Don't know,1
SMQ851,SMQ851 - Used smokeless tobacco last 5 days?,.,Missing,549
SMQ690D,SMQ690D - Used last 5 days - Chewing tobacco,4,Chewing tobacco,52
SMQ690D,SMQ690D - Used last 5 days - Chewing tobacco,.,Missing,6927
SMQ800  ,SMQ800   - # days used chewing tobacco last 5 day,1 to 5,Range of Values,52
SMQ800  ,SMQ800   - # days used chewing tobacco last 5 day,7,Refused,0
SMQ800  ,SMQ800   - # days used chewing tobacco last 5 day,9,Don't know,0
SMQ800  ,SMQ800   - # days used chewing tobacco last 5 day,.,Missing,6927
SMQ690E,SMQ690E - Used last 5 days - Snuff,5,Snuff,54
SMQ690E,SMQ690E - Used last 5 days - Snuff,.,Missing,6925
SMQ817  ,SMQ817   - # days used snuff over last 5 days,1 to 5,Range of Values,54
SMQ817  ,SMQ817   - # days used snuff over last 5 days,7,Refused,0
SMQ817  ,SMQ817   - # days used snuff over last 5 days,9,Don't know,0
SMQ817  ,SMQ817   - # days used snuff over last 5 days,.,Missing,6925
SMQ690I,SMQ690I - Used last 5 days - Snus,9,Snus,3
SMQ690I,SMQ690I - Used last 5 days - Snus,.,Missing,6976
SMQ857  ,SMQ857   - # days used snus over last 5 days,1 to 5,Range of Values,3
SMQ857  ,SMQ857   - # days used snus over last 5 days,7,Refused,0
SMQ857  ,SMQ857   - # days used snus over last 5 days,9,Don't know,0
SMQ857  ,SMQ857   - # days used snus over last 5 days,.,Missing,6976
SMQ690J,SMQ690J - Used last 5 days - Dissolvables,10,Dissolvables,0
SMQ690J,SMQ690J - Used last 5 days - Dissolvables,.,Missing,6979
SMQ861  ,SMQ861   - # days used dissolvable over last 5 days,7,Refused,0
SMQ861  ,SMQ861   - # days used dissolvable over last 5 days,9,Don't know,0
SMQ861  ,SMQ861   - # days used dissolvable over last 5 days,.,Missing,6979
SMQ863  ,SMQ863   - Used nicotine replacement last 5 days?,1,Yes,24
SMQ863  ,SMQ863   - Used nicotine replacement last 5 days?,2,No,5399
SMQ863  ,SMQ863   - Used nicotine replacement last 5 days?,7,Refused,0
SMQ863  ,SMQ863   - Used nicotine replacement last 5 days?,9,Don't know,0
SMQ863  ,SMQ863   - Used nicotine replacement last 5 days?,.,Missing,1556
SMQ690F,"SMQ690F - Used last 5 days - Patch, gum, other",6,"Nicotine patches, gum, or other nicotine replacement therapy product",24
SMQ690F,"SMQ690F - Used last 5 days - Patch, gum, other",.,Missing,6955
SMQ830 ,SMQ830  - # days used nicotine quit smoking aids?,1 to 5,Range of Values,24
SMQ830 ,SMQ830  - # days used nicotine quit smoking aids?,7,Refused,0
SMQ830 ,SMQ830  - # days used nicotine quit smoking aids?,9,Don't know,0
SMQ830 ,SMQ830  - # days used nicotine quit smoking aids?,.,Missing,6955
SMQ840,SMQ840 - When last used nicotine quit smoking aid,1,Today,10
SMQ840,SMQ840 - When last used nicotine quit smoking aid,2,Yesterday,9
SMQ840,SMQ840 - When last used nicotine quit smoking aid,3,3 to 5 days ago,5
SMQ840,SMQ840 - When last used nicotine quit smoking aid,7,Refused,0
SMQ840,SMQ840 - When last used nicotine quit smoking aid,9,Don't know,0
SMQ840,SMQ840 - When last used nicotine quit smoking aid,.,Missing,6955
SMDANY,SMDANY - Used any tobacco product last 5 days?,1,Yes,1410
SMDANY,SMDANY - Used any tobacco product last 5 days?,2,No,5018
SMDANY,SMDANY - Used any tobacco product last 5 days?,7,Refused,0
SMDANY,SMDANY - Used any tobacco product last 5 days?,9,Don't know,0
SMDANY,SMDANY - Used any tobacco product last 5 days?,.,Missing,551
SMAQUEX,SMAQUEX - Questionnaire Mode Flag,1,ACASI   B(12 - 17 Yrs.),1055
SMAQUEX,SMAQUEX - Questionnaire Mode Flag,2,MEC CAPI   B(18 - 150 Yrs.),5924
SMAQUEX,SMAQUEX - Questionnaire Mode Flag,.,Missing,0
SMQ856  ,SMQ856   - Last 7-d worked at job not at home?,1,Yes,3181
SMQ856  ,SMQ856   - Last 7-d worked at job not at home?,2,No,2931
SMQ856  ,SMQ856   - Last 7-d worked at job not at home?,7,Refused,0
SMQ856  ,SMQ856   - Last 7-d worked at job not at home?,9,Don't know,1
SMQ856  ,SMQ856   - Last 7-d worked at job not at home?,.,Missing,4062
SMQ858  ,SMQ858   - Last 7-d at job someone smoked indoors?,1,Yes,428
SMQ858  ,SMQ858   - Last 7-d at job someone smoked indoors?,2,No,2753
SMQ858  ,SMQ858   - Last 7-d at job someone smoked indoors?,7,Refused,0
SMQ858  ,SMQ858   - Last 7-d at job someone smoked indoors?,9,Don't know,0
SMQ858  ,SMQ858   - Last 7-d at job someone smoked indoors?,.,Missing,6994
SMQ860  ,SMQ860   - Last 7-d spent time in a restaurant?,1,Yes,4797
SMQ860  ,SMQ860   - Last 7-d spent time in a restaurant?,2,No,5306
SMQ860  ,SMQ860   - Last 7-d spent time in a restaurant?,7,Refused,0
SMQ860  ,SMQ860   - Last 7-d spent time in a restaurant?,9,Don't know,2
SMQ860  ,SMQ860   - Last 7-d spent time in a restaurant?,.,Missing,70
SMQ862  ,SMQ862   - Last 7-d at rest someone smoked indoors?,1,Yes,146
SMQ862  ,SMQ862   - Last 7-d at rest someone smoked indoors?,2,No,4648
SMQ862  ,SMQ862   - Last 7-d at rest someone smoked indoors?,7,Refused,0
SMQ862  ,SMQ862   - Last 7-d at rest someone smoked indoors?,9,Don't know,3
SMQ862  ,SMQ862   - Last 7-d at rest someone smoked indoors?,.,Missing,5378
CSQ010  ,CSQ010   - Had problem with smell past 12 months?,1,Yes,306
CSQ010  ,CSQ010   - Had problem with smell past 12 months?,2,No,3504
CSQ010  ,CSQ010   - Had problem with smell past 12 months?,7,Refused,0
CSQ010  ,CSQ010   - Had problem with smell past 12 months?,9,Don't know,5
CSQ010  ,CSQ010   - Had problem with smell past 12 months?,.,Missing,0
CSQ020  ,CSQ020   - Had change ability to smell since age 25,1,Better Now,232
CSQ020  ,CSQ020   - Had change ability to smell since age 25,2,Worse Now,544
CSQ020  ,CSQ020   - Had change ability to smell since age 25,3,No Change,3029
CSQ020  ,CSQ020   - Had change ability to smell since age 25,7,Refused,0
CSQ020  ,CSQ020   - Had change ability to smell since age 25,9,Don't know,10
CSQ020  ,CSQ020   - Had change ability to smell since age 25,.,Missing,0
CSQ030  ,"CSQ030   - Smells bother you, but not others",1,Yes,1036
CSQ030  ,"CSQ030   - Smells bother you, but not others",2,No,2762
CSQ030  ,"CSQ030   - Smells bother you, but not others",7,Refused,0
CSQ030  ,"CSQ030   - Smells bother you, but not others",9,Don't know,17
CSQ030  ,"CSQ030   - Smells bother you, but not others",.,Missing,0
CSQ040  ,CSQ040   - Had phantom odor?,1,Yes,274
CSQ040  ,CSQ040   - Had phantom odor?,2,No,3534
CSQ040  ,CSQ040   - Had phantom odor?,7,Refused,0
CSQ040  ,CSQ040   - Had phantom odor?,9,Don't know,7
CSQ040  ,CSQ040   - Had phantom odor?,.,Missing,0
WTSVOC2Y,WTSVOC2Y - VOC Subsample Weight,12082.296879 to 322113.58855,Range of Values,3323
WTSVOC2Y,WTSVOC2Y - VOC Subsample Weight,0,No Lab Result,166
WTSVOC2Y,WTSVOC2Y - VOC Subsample Weight,.,Missing,0
VTQ210  ,VTQ210   - Attached garage?,1,Yes,1346
VTQ210  ,VTQ210   - Attached garage?,2,No,1762
VTQ210  ,VTQ210   - Attached garage?,7,Refused,0
VTQ210  ,VTQ210   - Attached garage?,9,Don't know,1
VTQ210  ,VTQ210   - Attached garage?,.,Missing,380
VTQ220  ,VTQ220   - Private well?,1,Yes,301
VTQ220  ,VTQ220   - Private well?,2,No,2749
VTQ220  ,VTQ220   - Private well?,7,Refused,0
VTQ220  ,VTQ220   - Private well?,9,Don't know,57
VTQ220  ,VTQ220   - Private well?,.,Missing,382
VTQ200A,VTQ200A - Store paints or fuels inside home?,1,Yes,1007
VTQ200A,VTQ200A - Store paints or fuels inside home?,2,No,2065
VTQ200A,VTQ200A - Store paints or fuels inside home?,7,Refused,0
VTQ200A,VTQ200A - Store paints or fuels inside home?,9,Don't know,33
VTQ200A,VTQ200A - Store paints or fuels inside home?,.,Missing,384
VTQ231A,VTQ231A - Use moth balls or toilet deodorizers?,1,Yes,707
VTQ231A,VTQ231A - Use moth balls or toilet deodorizers?,2,No,2354
VTQ231A,VTQ231A - Use moth balls or toilet deodorizers?,7,Refused,0
VTQ231A,VTQ231A - Use moth balls or toilet deodorizers?,9,Don't know,41
VTQ231A,VTQ231A - Use moth balls or toilet deodorizers?,.,Missing,387
VTQ241A,VTQ241A - Did you cook with natural gas?,1,Yes,772
VTQ241A,VTQ241A - Did you cook with natural gas?,2,No,2327
VTQ241A,VTQ241A - Did you cook with natural gas?,7,Refused,0
VTQ241A,VTQ241A - Did you cook with natural gas?,9,Don't know,2
VTQ241A,VTQ241A - Did you cook with natural gas?,.,Missing,388
VTQ241B,VTQ241B - Long ago did you cook with natural gas? ,1 to 48,Range of Values,772
VTQ241B,VTQ241B - Long ago did you cook with natural gas? ,77,Refused,0
VTQ241B,VTQ241B - Long ago did you cook with natural gas? ,99,Don't know,0
VTQ241B,VTQ241B - Long ago did you cook with natural gas? ,.,Missing,2717
VTQ244A,VTQ244A - Did you pump gas into your car?,1,Yes,906
VTQ244A,VTQ244A - Did you pump gas into your car?,2,No,2193
VTQ244A,VTQ244A - Did you pump gas into your car?,7,Refused,0
VTQ244A,VTQ244A - Did you pump gas into your car?,9,Don't know,1
VTQ244A,VTQ244A - Did you pump gas into your car?,.,Missing,389
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,1 to 48,Range of Values,906
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,77,Refused,0
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,99,Don't know,0
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,.,Missing,2583
VTQ251A,"VTQ251A - Spend time in pool, hot tub, steam room?",1,Yes,83
VTQ251A,"VTQ251A - Spend time in pool, hot tub, steam room?",2,No,3017
VTQ251A,"VTQ251A - Spend time in pool, hot tub, steam room?",7,Refused,0
VTQ251A,"VTQ251A - Spend time in pool, hot tub, steam room?",9,Don't know,0
VTQ251A,"VTQ251A - Spend time in pool, hot tub, steam room?",.,Missing,389
VTQ251B,"VTQ251B - How long ago since at pool, hot tub?",1 to 48,Range of Values,83
VTQ251B,"VTQ251B - How long ago since at pool, hot tub?",77,Refused,0
VTQ251B,"VTQ251B - How long ago since at pool, hot tub?",99,Don't know,0
VTQ251B,"VTQ251B - How long ago since at pool, hot tub?",.,Missing,3406
VTQ261A,VTQ261A - In last 48 hrs use dry cleaning solvent?,1,Yes,136
VTQ261A,VTQ261A - In last 48 hrs use dry cleaning solvent?,2,No,2956
VTQ261A,VTQ261A - In last 48 hrs use dry cleaning solvent?,7,Refused,0
VTQ261A,VTQ261A - In last 48 hrs use dry cleaning solvent?,9,Don't know,8
VTQ261A,VTQ261A - In last 48 hrs use dry cleaning solvent?,.,Missing,389
VTQ261B,VTQ261B - Long since use dry cleaning solvents?,1 to 48,Range of Values,135
VTQ261B,VTQ261B - Long since use dry cleaning solvents?,77,Refused,0
VTQ261B,VTQ261B - Long since use dry cleaning solvents?,99,Don't know,1
VTQ261B,VTQ261B - Long since use dry cleaning solvents?,.,Missing,3353
VTQ265A,VTQ265A - Spend 10+ minutes near person smoking?,1,Yes,824
VTQ265A,VTQ265A - Spend 10+ minutes near person smoking?,2,No,2274
VTQ265A,VTQ265A - Spend 10+ minutes near person smoking?,7,Refused,0
VTQ265A,VTQ265A - Spend 10+ minutes near person smoking?,9,Don't know,2
VTQ265A,VTQ265A - Spend 10+ minutes near person smoking?,.,Missing,389
VTQ265B,VTQ265B - Long since being near person smoking?,1 to 48,Range of Values,824
VTQ265B,VTQ265B - Long since being near person smoking?,77,Refused,0
VTQ265B,VTQ265B - Long since being near person smoking?,99,Don't know,0
VTQ265B,VTQ265B - Long since being near person smoking?,.,Missing,2665
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",1,Yes,2656
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",2,No,442
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",7,Refused,0
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",9,Don't know,2
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",.,Missing,389
VTQ271B ,"VTQ271B  - How long, in hrs, since you bathed?",1 to 48,Range of Values,2651
VTQ271B ,"VTQ271B  - How long, in hrs, since you bathed?",77,Refused,0
VTQ271B ,"VTQ271B  - How long, in hrs, since you bathed?",99,Don't know,4
VTQ271B ,"VTQ271B  - How long, in hrs, since you bathed?",.,Missing,834
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,1,Yes,90
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,2,No,3007
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,7,Refused,0
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,9,Don't know,2
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,.,Missing,390
VTQ281B,"VTQ281B - How long, since breathed paint fumes?",1 to 48,Range of Values,90
VTQ281B,"VTQ281B - How long, since breathed paint fumes?",77,Refused,0
VTQ281B,"VTQ281B - How long, since breathed paint fumes?",99,Don't know,0
VTQ281B,"VTQ281B - How long, since breathed paint fumes?",.,Missing,3399
VTQ281C ,VTQ281C  - In past 48 hrs breathe diesel fumes?,1,Yes,95
VTQ281C ,VTQ281C  - In past 48 hrs breathe diesel fumes?,2,No,2998
VTQ281C ,VTQ281C  - In past 48 hrs breathe diesel fumes?,7,Refused,0
VTQ281C ,VTQ281C  - In past 48 hrs breathe diesel fumes?,9,Don't know,6
VTQ281C ,VTQ281C  - In past 48 hrs breathe diesel fumes?,.,Missing,390
VTQ281D,"VTQ281D - How long, since breathed diesel fumes?",1 to 48,Range of Values,95
VTQ281D,"VTQ281D - How long, since breathed diesel fumes?",77,Refused,0
VTQ281D,"VTQ281D - How long, since breathed diesel fumes?",99,Don't know,0
VTQ281D,"VTQ281D - How long, since breathed diesel fumes?",.,Missing,3394
VTQ281E,VTQ281E - Breathe fingernail polish fumes?,1,Yes,206
VTQ281E,VTQ281E - Breathe fingernail polish fumes?,2,No,2891
VTQ281E,VTQ281E - Breathe fingernail polish fumes?,7,Refused,0
VTQ281E,VTQ281E - Breathe fingernail polish fumes?,9,Don't know,2
VTQ281E,VTQ281E - Breathe fingernail polish fumes?,.,Missing,390
VTQ281F,"VTQ281F - How long, since breathed polish fumes?",1 to 48,Range of Values,206
VTQ281F,"VTQ281F - How long, since breathed polish fumes?",77,Refused,0
VTQ281F,"VTQ281F - How long, since breathed polish fumes?",99,Don't know,0
VTQ281F,"VTQ281F - How long, since breathed polish fumes?",.,Missing,3283
WHD010,WHD010 - Current self-reported height (inches),48 to 81,Range of Values,6376
