short_title,title,code or value,description,count
URDTTCLC,URDTTCLC - 2-thoxothazlidne-4-carbxylic comt,.,Missing,101
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,7182.03776 to 316913.86472,Range of Values,3189
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,0,No Lab Result,258
WTSVS2YR,WTSVS2YR - VOC Smoking Subsample Weight,.,Missing,0
LBX2DF,"LBX2DF - Blood 2,5-Dimethylfuran (ng/mL)",0.0078 to 0.78,Range of Values,3187
LBX2DF,"LBX2DF - Blood 2,5-Dimethylfuran (ng/mL)",.,Missing,260
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",0,At or above detection limit,991
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",1,Below lower detection limit,2196
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBD2DFLC,"LBD2DFLC - Blood 2,5-Dimethylfuran Comment Code",.,Missing,260
LBX4CE,"LBX4CE - Blood 1,1,1,2-Tetrachloroethane (ng/mL)",0.0283,0.0283,3129
LBX4CE,"LBX4CE - Blood 1,1,1,2-Tetrachloroethane (ng/mL)",.,Missing,318
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",0,At or above detection limit,0
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",1,Below lower detection limit,3129
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",2,Detectable result and exceeds the calibrated range of assay,0
LBD4CELC,"LBD4CELC - Blood 1,1,1,2-Tetrachloroethane Cmt Code",.,Missing,318
LBXV06,LBXV06 - Blood Hexane (ng/mL),0.0863 to 21.5,Range of Values,2926
LBXV06,LBXV06 - Blood Hexane (ng/mL),.,Missing,521
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,0,At or above detection limit,67
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,1,Below lower detection limit,2859
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDV06LC,LBDV06LC - Blood Hexane Comment Code,.,Missing,521
LBXV07N,LBXV07N - Blood Heptane (ng/mL),0.0707 to 2.65,Range of Values,3085
LBXV07N,LBXV07N - Blood Heptane (ng/mL),.,Missing,362
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,0,At or above detection limit,65
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,1,Below lower detection limit,3020
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDV07LC,LBDV07LC - Blood Heptane Comment Code,.,Missing,362
LBXV08N,LBXV08N - Blood Octane (ng/mL),0.0707 to 0.865,Range of Values,3110
LBXV08N,LBXV08N - Blood Octane (ng/mL),.,Missing,337
LBDV08LC,LBDV08LC - Blood Octane Comment Code,0,At or above detection limit,43
LBDV08LC,LBDV08LC - Blood Octane Comment Code,1,Below lower detection limit,3067
LBDV08LC,LBDV08LC - Blood Octane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDV08LC,LBDV08LC - Blood Octane Comment Code,.,Missing,337
LBXV1D,"LBXV1D - Blood 1,2-Dichlorobenzene (ng/mL)",0.0177 to 0.0177,Range of Values,3133
LBXV1D,"LBXV1D - Blood 1,2-Dichlorobenzene (ng/mL)",.,Missing,314
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",0,At or above detection limit,0
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",1,Below lower detection limit,3133
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDV1DLC,"LBDV1DLC - Blood 1,2-Dichlorobenzene Comment Code",.,Missing,314
LBXV2A,"LBXV2A - Blood 1,2-Dichloroethane (ng/mL)",0.0071 to 0.247,Range of Values,3187
LBXV2A,"LBXV2A - Blood 1,2-Dichloroethane (ng/mL)",.,Missing,260
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",0,At or above detection limit,49
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",1,Below lower detection limit,3138
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDV2ALC,"LBDV2ALC - Blood 1,2-Dichloroethane Comment Code",.,Missing,260
LBXV3B,"LBXV3B - Blood 1,3-Dichlorobenzene (ng/mL)",0.0177 to 0.0177,Range of Values,3161
LBXV3B,"LBXV3B - Blood 1,3-Dichlorobenzene (ng/mL)",.,Missing,286
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",0,At or above detection limit,0
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",1,Below lower detection limit,3161
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDV3BLC,"LBDV3BLC - Blood 1,3-Dichlorobenzene Comment Code",.,Missing,286
LBXV4C,LBXV4C - Blood Tetrachloroethene (ng/mL),0.0339 to 16,Range of Values,2958
LBXV4C,LBXV4C - Blood Tetrachloroethene (ng/mL),.,Missing,489
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,0,At or above detection limit,238
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,1,Below lower detection limit,2720
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDV4CLC,LBDV4CLC - Blood Tetrachloroethene Comment Code,.,Missing,489
LBXVBF,LBXVBF - Blood Bromoform (ng/mL),0.0057 to 0.118,Range of Values,3146
LBXVBF,LBXVBF - Blood Bromoform (ng/mL),.,Missing,301
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,0,At or above detection limit,160
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,1,Below lower detection limit,2986
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVBFLC,LBDVBFLC - Blood Bromoform Comment Code,.,Missing,301
LBXVBM,LBXVBM - Blood Bromodichloromethane (ng/mL),0.0042 to 0.066,Range of Values,3139
LBXVBM,LBXVBM - Blood Bromodichloromethane (ng/mL),.,Missing,308
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,0,At or above detection limit,386
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,1,Below lower detection limit,2753
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVBMLC,LBDVBMLC - Blood Bromodichloromethane Comment Code,.,Missing,308
LBXVBZ,LBXVBZ - Blood Benzene (ng/mL),0.017 to 6.29,Range of Values,3068
LBXVBZ,LBXVBZ - Blood Benzene (ng/mL),.,Missing,379
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,0,At or above detection limit,1125
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,1,Below lower detection limit,1943
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVBZLC,LBDVBZLC - Blood Benzene Comment Code,.,Missing,379
LBXVC6,LBXVC6 - Blood Cyclohexane (ng/mL),0.0141 to 4.06,Range of Values,3000
LBXVC6,LBXVC6 - Blood Cyclohexane (ng/mL),.,Missing,447
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,0,At or above detection limit,55
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,1,Below lower detection limit,2945
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVC6LC,LBDVC6LC - Blood Cyclohexane Comment Code,.,Missing,447
LBXVCB,LBXVCB - Blood Chlorobenzene (ng/mL),0.0078 to 0.021,Range of Values,3188
LBXVCB,LBXVCB - Blood Chlorobenzene (ng/mL),.,Missing,259
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,0,At or above detection limit,3
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,1,Below lower detection limit,3185
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVCBLC,LBDVCBLC - Blood Chlorobenzene Comment Code,.,Missing,259
LBXVCF,LBXVCF - Blood Chloroform (ng/mL),0.0057 to 0.687,Range of Values,3115
LBXVCF,LBXVCF - Blood Chloroform (ng/mL),.,Missing,332
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,0,At or above detection limit,1563
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,1,Below lower detection limit,1552
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVCFLC,LBDVCFLC - Blood Chloroform Comment Code,.,Missing,332
LBXVCM,LBXVCM - Blood Dibromochloromethane (ng/mL),0.0035 to 0.047,Range of Values,3180
LBXVCM,LBXVCM - Blood Dibromochloromethane (ng/mL),.,Missing,267
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,0,At or above detection limit,339
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,1,Below lower detection limit,2841
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVCMLC,LBDVCMLC - Blood Dibromochloromethane Comment Code,.,Missing,267
LBXVCT,LBXVCT - Blood Carbon Tetrachloride (ng/mL),0.0035 to 0.008,Range of Values,3185
LBXVCT,LBXVCT - Blood Carbon Tetrachloride (ng/mL),.,Missing,262
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,0,At or above detection limit,1
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,1,Below lower detection limit,3184
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVCTLC,LBDVCTLC - Blood Carbon Tetrachloride Comment Code,.,Missing,262
LBXVDB,"LBXVDB - Blood 1,4-Dichlorobenzene (ng/mL)",0.0283 to 93.2,Range of Values,3156
LBXVDB,"LBXVDB - Blood 1,4-Dichlorobenzene (ng/mL)",.,Missing,291
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",0,At or above detection limit,1355
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",1,Below lower detection limit,1801
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDVDBLC,"LBDVDBLC - Blood 1,4-Dichlorobenzene Comment Code",.,Missing,291
LBXVDE,"LBXVDE - Blood 1,2-Dibromoethane (ng/mL)",0.0106,0.0106,3188
LBXVDE,"LBXVDE - Blood 1,2-Dibromoethane (ng/mL)",.,Missing,259
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",0,At or above detection limit,0
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",1,Below lower detection limit,3188
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDVDELC,"LBDVDELC - Blood 1,2-Dibromoethane Comment Code",.,Missing,259
LBXVDEE,LBXVDEE - Blood Diethyl Ether (ng/mL),0.0283 to 0.26,Range of Values,3026
LBXVDEE,LBXVDEE - Blood Diethyl Ether (ng/mL),.,Missing,421
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,0,At or above detection limit,6
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,1,Below lower detection limit,3020
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVEELC,LBDVEELC - Blood Diethyl Ether Comment Code,.,Missing,421
LBXVDX,"LBXVDX - Blood 1,4-Dioxane (ng/mL)",0.3536 to 0.3536,Range of Values,3100
LBXVDX,"LBXVDX - Blood 1,4-Dioxane (ng/mL)",.,Missing,347
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",0,At or above detection limit,0
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",1,Below lower detection limit,3100
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDVDXLC,"LBDVDXLC - Blood 1,4-Dioxane Comment Code",.,Missing,347
LBXVEA,LBXVEA - Blood Ethyl Acetate (ng/mL),0.1117 to 50.7,Range of Values,3128
LBXVEA,LBXVEA - Blood Ethyl Acetate (ng/mL),.,Missing,319
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,0,At or above detection limit,72
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,1,Below lower detection limit,3056
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVEALC,LBDVEALC - Blood Ethyl Acetate Comment Code,.,Missing,319
LBXVEB,LBXVEB - Blood Ethylbenzene (ng/mL),0.017 to 8.22,Range of Values,3061
LBXVEB,LBXVEB - Blood Ethylbenzene (ng/mL),.,Missing,386
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,0,At or above detection limit,1193
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,1,Below lower detection limit,1868
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVEBLC,LBDVEBLC - Blood Ethylbenzene Comment Code,.,Missing,386
LBXVEC,LBXVEC - Blood Chloroethane (ng/mL),0.0318 to 0.34,Range of Values,3181
LBXVEC,LBXVEC - Blood Chloroethane (ng/mL),.,Missing,266
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,0,At or above detection limit,17
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,1,Below lower detection limit,3164
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVECLC,LBDVECLC - Blood Chloroethane Comment Code,.,Missing,266
LBXVFN,LBXVFN - Blood Furan (ng/mL),0.0177 to 0.373,Range of Values,3188
LBXVFN,LBXVFN - Blood Furan (ng/mL),.,Missing,259
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,0,At or above detection limit,831
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,1,Below lower detection limit,2357
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVFNLC,LBDVFNLC - Blood Furan Comment Code,.,Missing,259
LBXVIPB,LBXVIPB - Blood Isopropylbenzene (ng/mL),0.0283 to 0.172,Range of Values,3189
LBXVIPB,LBXVIPB - Blood Isopropylbenzene (ng/mL),.,Missing,258
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,0,At or above detection limit,6
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,1,Below lower detection limit,3183
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVIPLC,LBDVIPLC - Blood Isopropylbenzene Comment Code,.,Missing,258
LBXVMC,LBXVMC - Blood Methylene Chloride (ng/mL),0.1768 to 17.5,Range of Values,3122
LBXVMC,LBXVMC - Blood Methylene Chloride (ng/mL),.,Missing,325
LBDVMCLC,LBDVMCLC - Blood Methylene Chloride Comment Code,0,At or above detection limit,6
LBDVMCLC,LBDVMCLC - Blood Methylene Chloride Comment Code,1,Below lower detection limit,3116
LBDVMCLC,LBDVMCLC - Blood Methylene Chloride Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVMCLC,LBDVMCLC - Blood Methylene Chloride Comment Code,.,Missing,325
LBXVME,LBXVME - Blood MTBE (ng/mL),0.0071 to 0.123,Range of Values,3023
LBXVME,LBXVME - Blood MTBE (ng/mL),.,Missing,424
LBDVMELC,LBDVMELC - Blood MTBE Comment Code,0,At or above detection limit,74
LBDVMELC,LBDVMELC - Blood MTBE Comment Code,1,Below lower detection limit,2949
LBDVMELC,LBDVMELC - Blood MTBE Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVMELC,LBDVMELC - Blood MTBE Comment Code,.,Missing,424
LBXVMCP,LBXVMCP - Blood Methylcyclopentane (ng/mL),0.0141 to 15.8,Range of Values,3135
LBXVMCP,LBXVMCP - Blood Methylcyclopentane (ng/mL),.,Missing,312
LBDVMPLC,LBDVMPLC - Blood Methylcyclopentane Comment Code,0,At or above detection limit,56
LBDVMPLC,LBDVMPLC - Blood Methylcyclopentane Comment Code,1,Below lower detection limit,3079
LBDVMPLC,LBDVMPLC - Blood Methylcyclopentane Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVMPLC,LBDVMPLC - Blood Methylcyclopentane Comment Code,.,Missing,312
LBXVNB,LBXVNB - Blood Nitrobenzene (ng/mL),0.2263 to 0.2263,Range of Values,3163
LBXVNB,LBXVNB - Blood Nitrobenzene (ng/mL),.,Missing,284
LBDVNBLC,LBDVNBLC - Blood Nitrobenzene Comment Code,0,At or above detection limit,0
LBDVNBLC,LBDVNBLC - Blood Nitrobenzene Comment Code,1,Below lower detection limit,3163
LBDVNBLC,LBDVNBLC - Blood Nitrobenzene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVNBLC,LBDVNBLC - Blood Nitrobenzene Comment Code,.,Missing,284
LBXVOX,LBXVOX - Blood o-Xylene (ng/mL),0.017 to 5.63,Range of Values,3189
LBXVOX,LBXVOX - Blood o-Xylene (ng/mL),.,Missing,258
LBDVOXLC,LBDVOXLC - Blood o-Xylene Comment Code,0,At or above detection limit,1160
LBDVOXLC,LBDVOXLC - Blood o-Xylene Comment Code,1,Below lower detection limit,2029
LBDVOXLC,LBDVOXLC - Blood o-Xylene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVOXLC,LBDVOXLC - Blood o-Xylene Comment Code,.,Missing,258
LBXVTC,LBXVTC - Blood Trichloroethene (ng/mL),0.0085 to 5.05,Range of Values,3084
LBXVTC,LBXVTC - Blood Trichloroethene (ng/mL),.,Missing,363
LBDVTCLC,LBDVTCLC - Blood Trichloroethene Comment Code,0,At or above detection limit,27
LBDVTCLC,LBDVTCLC - Blood Trichloroethene Comment Code,1,Below lower detection limit,3057
LBDVTCLC,LBDVTCLC - Blood Trichloroethene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVTCLC,LBDVTCLC - Blood Trichloroethene Comment Code,.,Missing,363
LBXVTE,"LBXVTE - Blood 1,1,1-Trichloroethane (ng/mL)",0.0071 to 0.085,Range of Values,3189
LBXVTE,"LBXVTE - Blood 1,1,1-Trichloroethane (ng/mL)",.,Missing,258
LBDVTELC,"LBDVTELC - Blood 1,1,1-Trichloroethane Comment Code",0,At or above detection limit,18
LBDVTELC,"LBDVTELC - Blood 1,1,1-Trichloroethane Comment Code",1,Below lower detection limit,3171
LBDVTELC,"LBDVTELC - Blood 1,1,1-Trichloroethane Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDVTELC,"LBDVTELC - Blood 1,1,1-Trichloroethane Comment Code",.,Missing,258
LBXVTFT,LBXVTFT - Blood aaa - Trifluorotoluene (ng/mL),0.0283 to 0.0283,Range of Values,3189
LBXVTFT,LBXVTFT - Blood aaa - Trifluorotoluene (ng/mL),.,Missing,258
LBDVFTLC,LBDVFTLC - Blood aaa -Trifluorotoluene Comment Code,0,At or above detection limit,0
LBDVFTLC,LBDVFTLC - Blood aaa -Trifluorotoluene Comment Code,1,Below lower detection limit,3189
LBDVFTLC,LBDVFTLC - Blood aaa -Trifluorotoluene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVFTLC,LBDVFTLC - Blood aaa -Trifluorotoluene Comment Code,.,Missing,258
LBXVTHF,LBXVTHF - Blood Tetrahydrofuran (ng/mL),0.0884 to 41.1,Range of Values,3056
LBXVTHF,LBXVTHF - Blood Tetrahydrofuran (ng/mL),.,Missing,391
LBDVHTLC,LBDVHTLC - Blood Tetrahydrofuran Comment Code,0,At or above detection limit,30
LBDVHTLC,LBDVHTLC - Blood Tetrahydrofuran Comment Code,1,Below lower detection limit,3026
LBDVHTLC,LBDVHTLC - Blood Tetrahydrofuran Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVHTLC,LBDVHTLC - Blood Tetrahydrofuran Comment Code,.,Missing,391
LBXVTO,LBXVTO - Blood Toluene (ng/mL),0.0177 to 14.7,Range of Values,3079
LBXVTO,LBXVTO - Blood Toluene (ng/mL),.,Missing,368
LBDVTOLC,LBDVTOLC - Blood Toluene Comment Code,0,At or above detection limit,2976
LBDVTOLC,LBDVTOLC - Blood Toluene Comment Code,1,Below lower detection limit,103
LBDVTOLC,LBDVTOLC - Blood Toluene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVTOLC,LBDVTOLC - Blood Toluene Comment Code,.,Missing,368
LBXVTP,"LBXVTP - Blood 1,2,3-Trichloropropane (ng/mL)",0.0283 to 0.053,Range of Values,3163
LBXVTP,"LBXVTP - Blood 1,2,3-Trichloropropane (ng/mL)",.,Missing,284
LBDVTPLC,"LBDVTPLC - Blood 1,2,3-Trichloropropane Comt Code",0,At or above detection limit,1
LBDVTPLC,"LBDVTPLC - Blood 1,2,3-Trichloropropane Comt Code",1,Below lower detection limit,3162
LBDVTPLC,"LBDVTPLC - Blood 1,2,3-Trichloropropane Comt Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDVTPLC,"LBDVTPLC - Blood 1,2,3-Trichloropropane Comt Code",.,Missing,284
LBXVVB,LBXVVB - Blood Vinyl Bromide (ng/mL),0.0318 to 0.0318,Range of Values,3142
LBXVVB,LBXVVB - Blood Vinyl Bromide (ng/mL),.,Missing,305
LBDVVBLC,LBDVVBLC - Blood Vinyl Bromide Comment Code,0,At or above detection limit,0
LBDVVBLC,LBDVVBLC - Blood Vinyl Bromide Comment Code,1,Below lower detection limit,3142
LBDVVBLC,LBDVVBLC - Blood Vinyl Bromide Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVVBLC,LBDVVBLC - Blood Vinyl Bromide Comment Code,.,Missing,305
LBXVXY,LBXVXY - Blood m-/p-Xylene (ng/mL),0.024 to 23.8,Range of Values,3157
LBXVXY,LBXVXY - Blood m-/p-Xylene (ng/mL),.,Missing,290
LBDVXYLC,LBDVXYLC - Blood m-/p-Xylene Comment Code,0,At or above detection limit,2217
LBDVXYLC,LBDVXYLC - Blood m-/p-Xylene Comment Code,1,Below lower detection limit,940
LBDVXYLC,LBDVXYLC - Blood m-/p-Xylene Comment Code,2,Detectable result and exceeds the calibrated range of assay,0
LBDVXYLC,LBDVXYLC - Blood m-/p-Xylene Comment Code,.,Missing,290
VTQ210,VTQ210 - Attached garage?,1,Yes,1166
VTQ210,VTQ210 - Attached garage?,2,No,1572
VTQ210,VTQ210 - Attached garage?,7,Refused,0
VTQ210,VTQ210 - Attached garage?,9,Don't know,1
VTQ210,VTQ210 - Attached garage?,.,Missing,708
VTQ220,VTQ220 - Private well?,1,Yes,273
VTQ220,VTQ220 - Private well?,2,No,2445
VTQ220,VTQ220 - Private well?,7,Refused,0
VTQ220,VTQ220 - Private well?,9,Don't know,19
VTQ220,VTQ220 - Private well?,.,Missing,710
VTQ200A,VTQ200A - Store paints or fuels inside home?,1,Yes,901
VTQ200A,VTQ200A - Store paints or fuels inside home?,2,No,1818
VTQ200A,VTQ200A - Store paints or fuels inside home?,7,Refused,0
VTQ200A,VTQ200A - Store paints or fuels inside home?,9,Don't know,16
VTQ200A,VTQ200A - Store paints or fuels inside home?,.,Missing,712
VTQ231A ,VTQ231A  - Moth balls or crystals?,1,Yes,633
VTQ231A ,VTQ231A  - Moth balls or crystals?,2,No,2079
VTQ231A ,VTQ231A  - Moth balls or crystals?,7,Refused,0
VTQ231A ,VTQ231A  - Moth balls or crystals?,9,Don't know,20
VTQ231A ,VTQ231A  - Moth balls or crystals?,.,Missing,715
VTQ241A,VTQ241A - Did you cook with natural gas?,1,Yes,738
VTQ241A,VTQ241A - Did you cook with natural gas?,2,No,1991
VTQ241A,VTQ241A - Did you cook with natural gas?,7,Refused,0
VTQ241A,VTQ241A - Did you cook with natural gas?,9,Don't know,2
VTQ241A,VTQ241A - Did you cook with natural gas?,.,Missing,716
VTQ241B,VTQ241B - How long ago did you cook w natural gas?,1 to 48,Range of Values,738
VTQ241B,VTQ241B - How long ago did you cook w natural gas?,.,Missing,2709
VTQ244A,VTQ244A - Did you pump gas in to your car?,1,Yes,901
VTQ244A,VTQ244A - Did you pump gas in to your car?,2,No,1828
VTQ244A,VTQ244A - Did you pump gas in to your car?,7,Refused,0
VTQ244A,VTQ244A - Did you pump gas in to your car?,9,Don't know,1
VTQ244A,VTQ244A - Did you pump gas in to your car?,.,Missing,717
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,1 to 48,Range of Values,901
VTQ244B,VTQ244B - Long ago did you pump gas in your car?,.,Missing,2546
VTQ265A,VTQ265A - Spend 10+ minutes near cigarette smoke?,1,Yes,784
VTQ265A,VTQ265A - Spend 10+ minutes near cigarette smoke?,2,No,1944
VTQ265A,VTQ265A - Spend 10+ minutes near cigarette smoke?,7,Refused,0
VTQ265A,VTQ265A - Spend 10+ minutes near cigarette smoke?,9,Don't know,2
VTQ265A,VTQ265A - Spend 10+ minutes near cigarette smoke?,.,Missing,717
VTQ265B,VTQ265B - Long since being near person smoking?,1 to 48,Range of Values,784
VTQ265B,VTQ265B - Long since being near person smoking?,.,Missing,2663
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",1,Yes,2343
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",2,No,385
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",7,Refused,0
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",9,Don't know,2
VTQ271A,"VTQ271A - In last 48 hrs, bathe for 5+ minutes?",.,Missing,717
VTQ271B,"VTQ271B - How long, in hrs, since you bathed?",1 to 99,Range of Values,2342
VTQ271B,"VTQ271B - How long, in hrs, since you bathed?",.,Missing,1105
VTQ281A,VTQ281A - In past 48 hrs breathe paint fumes?,1,Yes,79
